,equity
2022-01-06,186634.50096503226
2022-01-07,184481.8231810662
2022-01-10,184180.21594229667
2022-01-11,186845.97308340995
2022-01-12,188285.02830115287
2022-01-13,184880.43374625174
2022-01-14,185430.96293250052
2022-01-18,181324.32020178763
2022-01-19,177927.30242148368
2022-01-20,174308.49194327323
2022-01-21,170215.90968886344
2022-01-24,172664.29471388785
2022-01-25,171790.2214850518
2022-01-26,171735.57812109916
2022-01-27,170793.46439352958
2022-01-28,174484.8135680291
2022-01-31,178490.1422385308
2022-02-01,180848.14223787148
2022-02-02,183427.49743768532
2022-02-03,179874.72146245796
2022-02-04,179996.88309690316
2022-02-07,180025.16522428353
2022-02-08,181065.8399707969
2022-02-09,185140.86304113228
2022-02-10,182431.161085337
2022-02-11,178966.45251008827
2022-02-14,176664.9991314109
2022-02-15,179765.34670469124
2022-02-16,180671.75016614754
2022-02-17,176818.1594583686
2022-02-18,176227.90964147408
2022-02-22,173612.79526254494
2022-02-23,170735.98534604866
2022-02-24,173919.4995071586
2022-02-25,179057.66079828102
2022-02-28,178259.66071435768
2022-03-01,176914.1011768806
2022-03-02,181422.12017979502
2022-03-03,181675.5630718696
2022-03-04,182958.32653012156
2022-03-07,179495.0789677131
2022-03-08,177887.5640408027
2022-03-09,180079.6072880256
2022-03-10,181354.63935627817
2022-03-11,179706.06875958323
2022-03-14,177767.34081234812
2022-03-15,179291.1481186378
2022-03-16,181136.44829335093
2022-03-17,184602.06937565684
2022-03-18,186014.72792019724
2022-03-21,187289.28040470957
2022-03-22,187698.2013908851
2022-03-23,186702.758266114
2022-03-24,188759.3069969642
2022-03-25,190061.58648457407
2022-03-28,189502.45676960825
2022-03-29,191361.83050312876
2022-03-30,190213.28829350352
2022-03-31,187573.67619862437
2022-04-01,188683.0075255641
2022-04-04,188983.90574371902
2022-04-05,186074.57719338028
2022-04-06,185902.49416077224
2022-04-07,187605.75184929458
2022-04-08,189782.7423278102
2022-04-11,186262.5891715297
2022-04-12,187383.00373947708
2022-04-13,189887.9723998317
2022-04-14,189348.71173775283
2022-04-18,190493.2635337123
2022-04-19,191442.49261200515
2022-04-20,192238.49955284683
2022-04-21,186832.4557086238
2022-04-22,180615.8524829158
2022-04-25,178824.28820908157
2022-04-26,176347.1697245845
2022-04-27,177310.04990303604
2022-04-28,180929.63391411392
2022-04-29,174587.0874625453
2022-05-02,175386.706300761
2022-05-03,178599.0358696239
2022-05-04,184066.63077547718
2022-05-05,178061.04607584645
2022-05-06,178457.4202156322
2022-05-09,166290.83757021595
2022-05-10,168284.49233629872
2022-05-11,167807.77125933339
2022-05-12,168140.713281657
2022-05-13,174141.59967997242
2022-05-16,174793.69570162465
2022-05-17,177724.94944575
2022-05-18,170787.4742355602
2022-05-19,170673.90080073048
2022-05-20,171151.2524547832
2022-05-23,175078.41096499134
2022-05-24,174221.6845150249
2022-05-25,177458.48863413502
2022-05-26,180776.19084551503
2022-05-27,185335.3365288036
2022-05-31,182833.36172487904
2022-06-01,182544.41474803275
2022-06-02,184360.08311732596
2022-06-03,183495.22714503593
2022-06-06,183793.5055549938
2022-06-07,187056.33227046317
2022-06-08,184785.62784655875
2022-06-09,180780.26467402763
2022-06-10,177209.55714114493
2022-06-13,169148.1181381542
2022-06-14,169091.30613787955
2022-06-15,169356.1181381542
2022-06-16,162913.07033046073
2022-06-17,159917.69072802848
2022-06-21,164940.20085986442
2022-06-22,162601.5019501049
2022-06-23,161238.66277392692
2022-06-24,165157.37763102836
2022-06-27,167232.82584269828
2022-06-28,166599.3863590557
2022-06-29,164834.36103709525
2022-06-30,163191.52316935844
2022-07-01,164507.72120523924
2022-07-05,159727.77519846434
2022-07-06,158903.75065470213
2022-07-07,162941.55450869078
2022-07-08,163118.81106615538
2022-07-11,162175.78449678893
2022-07-12,160408.14546823973
2022-07-13,160588.65101099486
2022-07-14,158461.12845850462
2022-07-15,161138.46799707884
2022-07-18,161960.3783555078
2022-07-19,165882.81904268736
2022-07-20,166231.25546503538
2022-07-21,165709.53958368773
2022-07-22,164312.73532343382
2022-07-25,168196.07531595702
2022-07-26,167485.75444460387
2022-07-27,170036.49244738097
2022-07-28,170971.9152493524
2022-07-29,174588.4667992639
2022-08-01,172546.75347923586
2022-08-02,172320.4435770447
2022-08-03,171088.08184646914
2022-08-04,168042.68027901003
2022-08-05,170127.92972397158
2022-08-08,170605.05002044985
2022-08-09,172294.6015531952
2022-08-10,173618.36518692324
2022-08-11,176037.22284721682
2022-08-12,178333.28617119143
2022-08-15,177195.3194277222
2022-08-16,177898.48230003665
2022-08-17,177845.54113220522
2022-08-18,180612.31854652712
2022-08-19,180417.7120802338
2022-08-22,179522.0735304291
2022-08-23,181531.78589844058
2022-08-24,183450.23694061587
2022-08-25,184942.38265823672
2022-08-26,181345.06846451113
2022-08-29,182032.5188620026
2022-08-30,177898.33239578555
2022-08-31,176882.50327133486
2022-09-01,175392.45713899072
2022-09-02,176618.44195840295
2022-09-06,174777.00265786584
2022-09-07,176319.04346558984
2022-09-08,177571.41904160913
2022-09-09,180021.08722207483
2022-09-12,181301.25732514795
2022-09-13,176068.1136274093
2022-09-14,178807.83081529077
2022-09-15,176449.3331537002
2022-09-16,174304.21231362756
2022-09-19,175694.59469697412
2022-09-20,174358.0275525802
2022-09-21,172339.03222558435
2022-09-22,171119.55080125268
2022-09-23,164461.42232606348
2022-09-26,161204.1344213241
2022-09-27,162263.43663308557
2022-09-28,167293.68817803796
2022-09-29,165003.2566137069
2022-09-30,164132.7188844436
2022-10-03,170338.3330997813
2022-10-04,176199.19608920696
2022-10-05,176311.42238849285
2022-10-06,176246.08649295452
2022-10-07,173957.86034244183
2022-10-10,172695.21691936138
2022-10-11,172518.4782032359
2022-10-12,171817.15630000713
2022-10-13,176491.22105258587
2022-10-14,170341.68816608074
2022-10-17,172815.10957378033
2022-10-18,175226.86634486797
2022-10-19,176248.21789401653
2022-10-20,176091.59115069988
2022-10-21,180584.82714313152
2022-10-24,181866.777376591
2022-10-25,183757.65103000286
2022-10-26,185523.77980655315
2022-10-27,186370.1026539195
2022-10-28,188555.89544528606
2022-10-31,189378.78355258587
2022-11-01,190360.5101868266
2022-11-02,187918.0325552577
2022-11-03,188869.37965122404
2022-11-04,189883.64691988172
2022-11-07,191629.13268915357
2022-11-08,192784.24384227933
2022-11-09,187989.23231378736
2022-11-10,192039.94592443647
2022-11-11,190358.59877649488
2022-11-14,190096.83409658613
2022-11-15,191928.29048887434
2022-11-16,190375.746188795
2022-11-17,191403.83345285596
2022-11-18,192355.23700395765
2022-11-21,191822.05165640058
2022-11-22,195440.87149206342
2022-11-23,194808.2637220973
2022-11-25,195686.69589201154
2022-11-28,192467.40611711683
2022-11-29,193273.97938791456
2022-11-30,195972.00178114118
2022-12-01,194282.72578918305
2022-12-02,195169.53738414613
2022-12-05,191192.92073356477
2022-12-06,189073.43887721864
2022-12-07,189279.7730704483
2022-12-08,188836.74689018098
2022-12-09,185425.10268222657
2022-12-12,188426.76761066285
2022-12-13,188492.19205390778
2022-12-14,188243.96964084473
2022-12-15,186796.60571586457
2022-12-16,185630.55542194215
2022-12-19,184777.67621766892
2022-12-20,186047.05003082124
2022-12-21,188975.7336074051
2022-12-22,186178.03828536835
2022-12-23,188637.59261905518
2022-12-27,189082.80712329713
2022-12-28,185279.246562117
2022-12-29,185979.412492865
2022-12-30,186205.53604232636
2023-01-03,181366.79304720572
2023-01-04,182045.5762579601
2023-01-05,182622.37438036612
2023-01-06,187157.93562723807
2023-01-09,186655.4839232128
2023-01-10,187538.01454855612
2023-01-11,187902.99747492484
2023-01-12,190396.60257937125
2023-01-13,190852.2247336071
2023-01-17,190836.58238817862
2023-01-18,187656.3105299633
2023-01-19,187031.85121370963
2023-01-20,188481.60604311636
2023-01-23,189025.8661234539
2023-01-24,188748.99699618033
2023-01-25,188924.73057963065
2023-01-26,191548.90425516776
2023-01-27,189867.80035330466
2023-01-30,187571.90517641715
2023-01-31,189534.84579207114
2023-02-01,188907.66909332483
2023-02-02,186143.3278400442
2023-02-03,186026.54068680017
2023-02-06,185524.57913131922
2023-02-07,187861.1911355993
2023-02-08,187113.53084774225
2023-02-09,186088.2187244436
2023-02-10,189625.98638267725
2023-02-13,190359.89723701685
2023-02-14,190572.0305187246
2023-02-15,189847.02792091577
2023-02-16,188752.70353908747
2023-02-17,187228.65944881647
2023-02-21,185189.60359306543
2023-02-22,184914.15939636438
2023-02-23,186587.6945821783
2023-02-24,186824.7974254629
2023-02-27,187193.35925407617
2023-02-28,185405.16403598993
2023-03-01,187881.34677501844
2023-03-02,188512.06469150708
2023-03-03,191086.57244106458
2023-03-06,190617.90121074842
2023-03-07,188216.61862560437
2023-03-08,187603.98830791638
2023-03-09,184253.06943317578
2023-03-10,180925.94663616345
2023-03-13,178306.82146450208
2023-03-14,180690.60276790784
2023-03-15,175000.20682521985
2023-03-16,177639.82962223218
2023-03-17,174363.36421772168
2023-03-20,177670.22936054395
2023-03-21,181304.85549923108
2023-03-22,177969.94326587842
2023-03-23,177063.7304725282
2023-03-24,177840.276367151
2023-03-27,179736.48441883252
2023-03-28,180821.2863559358
2023-03-29,182777.00522228406
2023-03-30,183345.3326625459
2023-03-31,185771.8987044923
2023-04-03,188338.5431044305
2023-04-04,184805.80678393488
2023-04-05,184452.8200762475
2023-04-06,183978.72845198755
2023-04-10,186013.80555941706
2023-04-11,186930.74179389124
2023-04-12,187117.19307353144
2023-04-13,187484.8638766015
2023-04-14,187704.90744425898
2023-04-17,188307.75955416803
2023-04-18,189455.2313654626
2023-04-19,188357.98699881678
2023-04-20,189071.84166934137
2023-04-21,188861.40244605188
2023-04-24,189266.10071971064
2023-04-25,187719.2947676385
2023-04-26,186137.6955177987
2023-04-27,188217.93652655726
2023-04-28,189450.14236666803
2023-05-01,190178.18877919854
2023-05-02,187957.72982343376
2023-05-03,187580.29481824578
2023-05-04,185619.11924680413
2023-05-05,188527.09721883477
