symbol,side,entry_date,entry_price,exit_date,exit_price,qty,pnl,pct_return,holding_days
BCH/USD,long,2023-01-02,97.19532424926757,2023-01-09,103.18377685546875,139.97647056575244,838.2424599663227,0.061612558551100316,7
XRP/USD,long,2023-01-02,0.3396209306269884,2023-01-09,0.3444836197793484,40061.72051929771,194.80769379406658,0.014317990188009836,7
LTC/USD,long,2023-01-02,70.99754684448241,2023-01-09,77.48247459411621,9.125242217804555,59.176536480370615,0.09134016649672136,7
ETH/USD,long,2023-01-02,1204.1060296630858,2023-01-09,1284.2321786499024,0.2868027173731331,22.980397262063516,0.06654409745729473,7
UNI/USD,long,2023-01-02,5.25956129193306,2023-01-09,5.556984604597092,2586.9310881327815,769.4136138660225,0.05654907247116041,7
AAVE/USD,long,2023-01-09,59.44560668945312,2023-01-16,78.83909803390503,19.57188459952917,379.56717457558057,0.32623927022503946,7
SOL/USD,long,2023-01-09,14.361346745491026,2023-01-16,22.817898116111756,231.54227567922885,1958.0491487518257,0.5888411108293725,7
BTC/USD,long,2023-01-02,16674.580185316547,2023-01-16,20830.019047851565,0.8295821121597821,3447.277748532643,0.2492080050203754,14
MKR/USD,long,2023-01-09,597.7866551006204,2023-01-23,707.7770260620117,24.781173411897147,2725.6904564331358,0.18399602939091642,14
YFI/USD,long,2023-01-16,7104.477154541015,2023-01-23,7154.315478515626,2.449069128663021,122.05750067052549,0.007015058658152676,7
AAVE/USD,long,2023-01-09,59.44560668945312,2023-01-23,85.22699604034425,9.726552896024941,250.76404725445664,0.4336971356953999,14
SOL/USD,long,2023-01-09,14.361346745491026,2023-01-23,24.170967535972597,18.95919371055834,185.9825007938605,0.6830571647858483,14
ETH/USD,long,2023-01-02,1209.2393480675637,2023-01-23,1624.4794042968751,0.1697876857378855,70.50264817284423,0.3433894678443021,21
AVAX/USD,long,2023-01-16,16.838188385963438,2023-01-23,17.318801894187928,0.6885513834247377,0.3309270959805891,0.02854306515688686,7
LTC/USD,long,2023-01-02,72.79029031435886,2023-01-30,94.80908277511597,204.53178320837975,4503.54288609388,0.3024962857774674,28
SOL/USD,long,2023-01-09,14.361346745491026,2023-01-30,26.069963335990906,5.5782626033318365,65.31373806353619,0.8152868110489697,21
ETH/USD,long,2023-01-02,1209.2393480675637,2023-01-30,1642.0323358154299,11.006701153678929,4763.623077548589,0.3579051479258387,28
AVAX/USD,long,2023-01-16,16.838188385963438,2023-01-30,21.02398562908173,122.31529530779653,511.98702589057433,0.2485895244293402,14
YFI/USD,long,2023-01-30,7797.431293945312,2023-02-06,7608.801416015625,0.036097432299544874,-6.809054248238279,-0.024191284388251983,7
AAVE/USD,long,2023-01-09,60.583633525308386,2023-02-06,85.42925554275513,2.0473171459659625,50.866867958508145,0.4101045211668868,28
BCH/USD,long,2023-01-30,137.05822174072264,2023-02-06,134.1180424118042,2.4436113919619515,-7.184655702556162,-0.021452046375448213,7
DOT/USD,long,2023-01-23,6.22326022693819,2023-02-06,6.627963681221009,109.73990684158343,44.412119371463575,0.06503077800459114,14
YFI/USD,long,2023-01-30,7797.431293945312,2023-02-13,6957.413946533204,2.430045736150909,-2041.2805733715907,-0.10773000950510202,14
BCH/USD,long,2023-01-30,137.05822174072264,2023-02-13,122.58345170974732,137.86044839343893,-1995.4982868621696,-0.1056103738041903,14
DOT/USD,long,2023-01-23,6.22326022693819,2023-02-13,6.160591034889221,29.3483136359514,-1.8392351035647954,-0.010070154511247438,21
BTC/USD,long,2023-01-23,22801.612535106302,2023-02-13,21732.5325,0.025000265254395138,-26.727284455835587,-0.04688615918985121,21
AAVE/USD,long,2023-01-09,60.87864145813687,2023-02-20,90.0759273147583,220.256547220652,6430.893370993814,0.47959818348934274,42
SOL/USD,long,2023-01-09,15.037690979214684,2023-02-20,24.784258575439456,793.3772458504369,7732.704955987922,0.64814256455307,42
AVAX/USD,long,2023-01-16,16.917645580954783,2023-02-20,19.758569984436036,4.336019513252836,12.318303649170886,0.16792670054983616,35
DOT/USD,long,2023-01-23,6.22326022693819,2023-02-20,7.428617019653321,219.3425098180469,264.3859841403681,0.19368574489261875,28
BTC/USD,long,2023-01-23,22801.612535106302,2023-02-20,24275.781489257814,0.005011761298030604,7.388182911174797,0.06465196055243112,28
AVAX/USD,long,2023-01-16,16.917645580954783,2023-02-27,18.396345348358157,955.1974497817794,1412.4502468166127,0.08740576579214045,42
LTC/USD,long,2023-02-13,92.87968383657169,2023-02-27,95.01912002563478,5.572054947266537,11.921056001630058,0.02303449043633243,14
BTC/USD,long,2023-01-23,22801.612535106302,2023-02-27,23502.547543945315,0.016231575261426268,11.377279349338924,0.0307405894105,35
LINK/USD,long,2023-02-20,8.022286891937256,2023-02-27,7.472431064844132,2365.2819316315195,-1300.5640528256706,-0.06854103256338945,7
UNI/USD,long,2023-02-20,7.218140349388122,2023-02-27,6.589156751632691,2628.606215952339,-1653.350194791991,-0.0871392862025396,7
MKR/USD,long,2023-02-27,777.4280421447753,2023-03-06,945.7532872009277,4.259936160235036,717.0547980951274,0.2165155306101067,7
YFI/USD,long,2023-02-27,9933.057827148437,2023-03-06,10174.07138671875,0.05651031175387833,13.619751388230274,0.02426378299254319,7
DOT/USD,long,2023-01-23,6.248499323974997,2023-03-06,5.964540127515793,2681.257950537321,-761.3678531344294,-0.045444383000839084,42
MKR/USD,long,2023-02-27,777.4280421447753,2023-03-13,901.4962870788574,0.2585393164052405,32.076519232855546,0.15958807530508107,14
LTC/USD,long,2023-02-13,92.7357441791709,2023-03-13,76.15037921905518,198.87917869780094,-3298.483761671099,-0.17884543987776508,28
ETH/USD,long,2023-02-27,1641.4932636441383,2023-03-13,1586.854098815918,0.8590497390416196,-46.93776028713475,-0.03328625589782845,14
BTC/USD,long,2023-01-23,22787.630821711686,2023-03-13,22101.015234375,0.03854438018480977,-26.465172239121614,-0.030131065081258384,49
LINK/USD,long,2023-03-06,6.9616537547111506,2023-03-13,6.572852590084076,2576.218643280398,-1001.6368088414007,-0.055848966111530854,7
MKR/USD,long,2023-02-27,777.4280421447753,2023-03-20,686.8750053405762,18.60958678833043,-1685.1545973546229,-0.11647770841193301,21
YFI/USD,long,2023-02-27,9704.125382639531,2023-03-20,8753.793090820312,0.036500415222269655,-34.68752325053263,-0.09793075154607365,21
SOL/USD,long,2023-03-13,20.361569905281065,2023-03-20,21.849850058555603,828.0930089582216,1232.4343902979151,0.07309260337968983,7
ETH/USD,long,2023-02-27,1641.4932636441383,2023-03-20,1780.952719116211,0.7463333522007964,104.08324289856972,0.08495889600087102,21
BTC/USD,long,2023-01-23,22787.630821711686,2023-03-20,27971.49755859375,0.13286349234457906,688.7466385110482,0.2274859891069922,56
XRP/USD,long,2023-03-13,0.3743305063419938,2023-03-27,0.44771890304982664,6588.051441353018,483.4865327096254,0.1960524068021968,14
BCH/USD,long,2023-03-20,136.44932720184326,2023-03-27,124.5694867515564,128.93718095344047,-1531.753137836639,-0.08706411892169727,7
ETH/USD,long,2023-02-27,1641.4932636441383,2023-03-27,1771.042619934082,0.07472103146255193,9.680061527294235,0.07892164967058245,28
BTC/USD,long,2023-01-23,22787.630821711686,2023-03-27,27924.083188476565,0.0072240619637871095,37.106050171550436,0.2254052826707615,63
UNI/USD,long,2023-03-20,6.524588742256165,2023-03-27,5.779876163005829,2696.6631374685444,-2008.2389604735017,-0.11413939003193299,7
YFI/USD,long,2023-02-27,9666.148507053986,2023-04-03,8539.590681152344,2.060646895519259,-2321.4378865671442,-0.1165467119690457,35
XRP/USD,long,2023-03-13,0.3743305063419938,2023-04-03,0.5176356656849385,4412.174336017641,632.2873462718592,0.3828305652759677,21
LTC/USD,long,2023-03-27,93.75070665359496,2023-04-03,92.77314685821534,185.20902060293866,-181.05289228306842,-0.010427225887391579,7
DOT/USD,long,2023-04-03,6.283363231420517,2023-04-10,6.20012475013733,2830.4115307461625,-235.59915722573174,-0.013247440616984515,7
AVAX/USD,long,2023-04-03,17.305003070831297,2023-04-10,17.51643051624298,16.439622844734913,3.4757874615938498,0.012217706321477503,7
ETH/USD,long,2023-02-27,1643.4671035245092,2023-04-10,1855.0918579101562,0.32909413928127584,69.64446639515593,0.12876725912663883,42
BTC/USD,long,2023-01-23,22877.080410589642,2023-04-10,28265.18727539063,0.0023642697614908448,12.73893813213021,0.23552423509019396,77
LINK/USD,long,2023-03-27,7.280683735962878,2023-04-10,7.193914242982864,2443.6036581055796,-212.03025045792756,-0.011917767084349011,14
AVAX/USD,long,2023-04-03,17.305003070831297,2023-04-17,20.150842080116274,63.84727787776967,181.6990740212146,0.16445180608386148,14
LTC/USD,long,2023-04-10,90.90613431930541,2023-04-17,100.00706142425538,4.961604253541935,45.155198635094884,0.10011345409302311,7
ETH/USD,long,2023-02-27,1643.4671035245092,2023-04-17,2114.701217651367,0.5227317068616664,246.32901280897778,0.2867316985635243,49
BTC/USD,long,2023-01-23,22877.080410589642,2023-04-17,30241.353618164063,0.6266879424745877,4615.101224275546,0.32190616439698966,84
DOGE/USD,long,2023-04-10,0.08350524183362722,2023-04-17,0.09025579154491425,1663.8601007671678,11.231970322855826,0.0808398318842856,7
XRP/USD,long,2023-03-13,0.3841268671746038,2023-04-24,0.4638544484227896,105.4602655221679,8.408091887873889,0.20755533669022386,42
AVAX/USD,long,2023-04-03,17.305003070831297,2023-04-24,16.822591838836672,947.2599340858611,-456.9688318215077,-0.027876980432772102,21
LTC/USD,long,2023-04-10,90.90613431930541,2023-04-24,86.66778202056885,190.85481177241238,-808.9099302005371,-0.04662339159477904,14
XRP/USD,long,2023-03-13,0.3841268671746038,2023-05-01,0.47102450050413613,36597.2997382007,3180.2187335011536,0.2262211804362886,49
SOL/USD,long,2023-04-17,25.240435257919014,2023-05-01,22.771433300971985,30.85387070476338,-76.17826714945139,-0.09781930983826423,14
BTC/USD,long,2023-04-24,27660.709794921873,2023-05-01,29154.03575683594,0.02282364959005012,34.08314847845118,0.05398726110015516,7
MKR/USD,long,2023-04-24,690.6174253333809,2023-05-08,694.8645639038086,0.6309012469909625,2.679525020226282,0.006149770357122882,14
DOGE/USD,long,2023-04-10,0.08338172862237693,2023-05-08,0.07650525687262416,217941.06431582783,-1498.6655718788413,-0.08246976721837053,28
ETH/USD,long,2023-02-27,1649.2422697530478,2023-05-08,1867.7939099121095,0.19596176835584878,42.82776588264086,0.1325163950544312,70
LTC/USD,long,2023-05-01,88.7336099243164,2023-05-08,83.36105186462403,196.3654068433607,-1054.984549181068,-0.06054704710283719,7
MKR/USD,long,2023-04-24,690.6174253333809,2023-05-15,624.8163075256348,24.372240956846806,-1603.720698440251,-0.09527868164632829,21
BCH/USD,long,2023-05-08,116.66590690612793,2023-05-15,115.05370113372804,4.793610643336791,-7.728286749825122,-0.013818996613098865,7
SOL/USD,long,2023-04-17,25.170925023987774,2023-05-15,20.900844926834107,0.6178441675320983,-2.6382440829212883,-0.1696433521248941,28
ETH/USD,long,2023-02-27,1649.2422697530478,2023-05-15,1795.8702877807618,0.026378719575705034,3.8678593694944903,0.08890629394895973,77
SOL/USD,long,2023-04-17,25.170925023987774,2023-05-22,19.562988538742065,776.8071062989587,-4356.2849134120725,-0.2227942151470942,35
LTC/USD,long,2023-05-15,83.65361219406128,2023-05-22,92.04649057388306,18.460510368728364,154.9368183541761,0.10032894168815829,7
ETH/USD,long,2023-02-27,1649.2422697530478,2023-05-22,1800.3298141479493,0.0092366088846223,1.3955365549137126,0.09161027895405859,84
LINK/USD,long,2023-05-08,6.922092609875618,2023-05-22,6.4129216933250435,2487.3507815546764,-1266.4866772269818,-0.07355736845013454,14
XRP/USD,long,2023-05-22,0.4587189308553934,2023-05-29,0.4816678020358086,1091.5125417645104,25.048980712761338,0.05002817550525209,7
ETH/USD,long,2023-02-27,1649.2422697530478,2023-05-29,1904.5242416381836,0.30630013910702125,78.19290349993179,0.15478742969846443,91
BTC/USD,long,2023-04-24,27649.91788782199,2023-05-29,28005.402817382816,0.0155179587976223,5.5164004901005566,0.012856635994474102,35
UNI/USD,long,2023-05-22,5.125557742118835,2023-05-29,5.135740492343903,3187.2890214085032,32.45536800010202,0.001986661888791425,7
AAVE/USD,long,2023-05-29,69.2620482635498,2023-06-05,62.64579983711243,241.30652903395523,-1596.5439430099705,-0.09552487390008756,7
XRP/USD,long,2023-05-22,0.4587189308553934,2023-06-05,0.5346659588813782,3453.062965246627,262.2498697970759,0.1655633175730574,14
LTC/USD,long,2023-05-15,83.89757815434955,2023-06-05,94.05751029968262,5.443521400297158,55.305808058687596,0.12109923038113761,21
BTC/USD,long,2023-04-24,27649.91788782199,2023-06-05,27055.3016015625,0.5936104584011586,-352.97044625929044,-0.021505173674363075,42
MKR/USD,long,2023-06-05,684.4573645019531,2023-06-12,615.4525685119629,0.2573502134601746,-17.758398977799768,-0.10081679235083058,7
XRP/USD,long,2023-05-22,0.4587189308553934,2023-06-12,0.5198600792884827,2509.2576739119686,153.41889589751997,0.1332867346875715,21
SOL/USD,long,2023-06-05,21.876350908279417,2023-06-12,15.518338823318482,763.1891541496278,-4852.365865194447,-0.2906340326875381,7
ETH/USD,long,2023-02-27,1651.5763386318167,2023-06-12,1748.6927508544923,0.31751965304168017,30.836369513596722,0.058802254519538466,105
MKR/USD,long,2023-06-05,684.4573645019531,2023-06-19,669.7468515014649,1.8062074160006816,-26.57023767465616,-0.02149222692810428,14
BCH/USD,long,2023-05-08,116.56733098956323,2023-06-19,106.7764800453186,4.757550594193134,-46.58046872744742,-0.08399309533063977,42
LTC/USD,long,2023-05-15,83.42720024584298,2023-06-19,76.98681438446046,191.60717627904347,-1234.0241490469805,-0.07719767464812456,35
BTC/USD,long,2023-06-12,25999.120869140625,2023-06-19,26269.60280273438,0.004837092894820039,1.3083462391635312,0.0104035030628593,7
BCH/USD,long,2023-05-08,116.56733098956323,2023-06-26,194.82622787475586,50.703020608563605,3967.962461573376,0.6713621751552283,49
DOGE/USD,long,2023-06-19,0.06232241752557456,2023-06-26,0.06658711340278388,241085.82715294554,1028.157733112765,0.06842956429697647,7
ETH/USD,long,2023-02-27,1653.4268062149113,2023-06-26,1895.3001672363282,8.710786055942293,2106.907100489255,0.14628610115202065,119
MKR/USD,long,2023-06-05,686.679778402553,2023-07-03,856.5717095947266,2.2756733782507617,386.61854499363966,0.24741070952664299,28
BCH/USD,long,2023-05-08,116.56733098956323,2023-07-03,298.05715827941896,24.753355306697145,4492.482179456899,1.5569527563954029,56
XRP/USD,long,2023-05-22,0.4650329612800052,2023-07-03,0.4832867491990328,35599.013749409256,649.816847108264,0.039252675485161245,42
UNI/USD,long,2023-06-26,5.453268305063247,2023-07-03,5.554321467876434,3208.512953927136,324.2303819214191,0.01853075204815458,7
MKR/USD,long,2023-06-05,686.679778402553,2023-07-10,960.2906442260743,2.966857957147898,811.76457443064,0.39845481755707407,35
AAVE/USD,long,2023-06-26,69.18934271501273,2023-07-10,71.7989574623108,12.115078447985468,31.61568738253586,0.0377170044532282,14
LTC/USD,long,2023-07-03,113.51478397369384,2023-07-10,94.94425729751588,170.41395963019735,-3164.676983305694,-0.1635956659220841,7
BTC/USD,long,2023-06-12,26453.535716422324,2023-07-10,30096.99276855469,0.6300889055881755,2295.7018665356027,0.13773043766964246,28
YFI/USD,long,2023-07-03,7272.879334595695,2023-07-17,6942.790927734375,2.6993289038379973,-891.0171774625965,-0.04538620698560915,14
AAVE/USD,long,2023-06-26,69.18934271501273,2023-07-17,76.61171688079834,3.6449544449835116,27.05421570791105,0.10727626357657395,21
SOL/USD,long,2023-07-10,21.401157326698304,2023-07-17,27.31730446815491,158.19268177886818,935.8911821054054,0.27644052380644446,7
UNI/USD,long,2023-07-10,5.243886234760284,2023-07-17,5.707030645608902,137.0401485620814,63.46937886839228,0.0883208349903857,7
MKR/USD,long,2023-06-05,698.7163079981487,2023-07-24,1086.811318359375,1.70119353386103,660.2247221502477,0.55544003470183,49
LINK/USD,long,2023-07-17,6.6325841546058655,2023-07-24,7.875511718988419,409.81328917901646,509.36823337087816,0.18739717965273425,7
UNI/USD,long,2023-07-10,5.243886234760284,2023-07-24,6.133573443889619,145.76229645173999,129.68285072643127,0.16966180601551614,14
MKR/USD,long,2023-06-05,698.7163079981487,2023-07-31,1246.658988647461,2.2277769127744698,1220.694053474292,0.7842133844266364,56
AAVE/USD,long,2023-06-26,69.47199214889987,2023-07-31,70.73020963668823,281.02777187338774,353.59405712529355,0.018111147368447558,35
BCH/USD,long,2023-05-08,145.48154271553688,2023-07-31,252.20485221862793,81.42853706090135,8690.322963134495,0.733586594636059,84
UNI/USD,long,2023-07-10,5.243886234760284,2023-07-31,6.39975060582161,106.15475845326591,122.70050311475117,0.22042132863207786,21
MKR/USD,long,2023-06-05,698.7163079981487,2023-08-07,1218.474864807129,0.4703194595362561,244.45256352774408,0.74387637852351,63
SOL/USD,long,2023-07-10,21.892784805395348,2023-08-07,23.12744221687317,5.59784764633514,6.911424084871367,0.056395630910031545,28
DOGE/USD,long,2023-07-31,0.07825816122815013,2023-08-07,0.07407634561881424,560.9358425649698,-2.3457302622741714,-0.053436159803760604,7
MKR/USD,long,2023-06-05,698.7163079981487,2023-08-14,1241.3624487304687,0.002218693916317349,1.2039656911558865,0.7766329975709652,70
XRP/USD,long,2023-07-17,0.7378097637187478,2023-08-14,0.624532732218504,31280.874519660552,-3543.4046083187627,-0.15353148883432896,28
SOL/USD,long,2023-07-10,21.892784805395348,2023-08-14,24.18179702281952,840.63494195586,1924.2236525306237,0.10455555278924858,35
LINK/USD,long,2023-07-17,6.686329178621277,2023-08-14,7.350535601377487,50.058294183171256,33.24904050868221,0.09933797828559349,28
UNI/USD,long,2023-07-10,5.260729966368331,2023-08-14,6.079555860757828,18.328859686715532,15.008144926114442,0.15564872168391522,35
MKR/USD,long,2023-06-05,698.7163079981487,2023-08-21,1107.3378762817383,0.024103094387312396,9.849044229030977,0.5848175627305843,77
ETH/USD,long,2023-08-14,1843.9217950439452,2023-08-21,1680.8097830200197,0.2995273066034372,-48.85650163619385,-0.08845928957634458,7
BTC/USD,long,2023-08-14,29356.471831054685,2023-08-21,26123.219677734378,0.0028364785222786404,-9.171050290004217,-0.11013762729825108,7
LINK/USD,long,2023-07-17,6.686329178621277,2023-08-21,6.200719306468964,2694.4181800109723,-1308.4360679199942,-0.07262727562157585,35
