symbol,side,entry_date,entry_price,exit_date,exit_price,qty,pnl,pct_return,holding_days
LW,long,2023-01-03,89.25460499999998,2023-02-01,99.46024500000001,1,10.205640000000031,0.11434300784816685,29
SLB,long,2023-01-03,52.88643,2023-02-01,56.881545,1,3.9951150000000055,0.07554140069579296,29
FICO,long,2023-01-03,608.9543249999999,2023-02-01,662.138765,3,159.55332000000033,0.08733732205613305,29
EOG,long,2023-01-03,128.064,2023-02-01,131.164385,15,46.505775000000256,0.024209652986007132,29
DE,long,2023-01-03,428.214,2023-02-01,421.82898000000006,4,-25.54007999999976,-0.014910815620227131,29
FSLR,long,2023-01-03,151.08550499999998,2023-02-01,177.31130000000002,2,52.45159000000007,0.17358246907934707,29
BMY,long,2023-01-03,71.79588,2023-02-01,72.90353,27,29.90655000000018,0.015427765492950385,29
CTRA,long,2023-01-03,24.2121,2023-02-01,24.82758,79,48.62292000000012,0.025420347677401034,29
HAL,long,2023-01-03,38.979479999999995,2023-02-01,40.81958000000001,1,1.8401000000000138,0.047206889368457815,29
FANG,long,2023-01-03,135.037485,2023-02-01,144.9275,14,138.46021000000007,0.07323903433183761,29
VRTX,long,2023-01-03,288.754305,2023-02-01,321.33925,6,195.50967000000003,0.11284661193189832,29
DVN,long,2023-01-03,60.76036499999999,2023-02-01,62.52872000000001,31,54.81900500000043,0.029103758675577643,29
STLD,long,2023-01-03,97.84889999999999,2023-02-01,120.57968000000001,4,90.9231200000001,0.2323049109392137,29
TKO,long,2023-01-03,68.764365,2023-02-01,84.407775,5,78.21705000000001,0.22749297546774414,29
TMUS,long,2023-01-03,139.0695,2023-02-01,149.07542500000002,1,10.005925000000019,0.0719490973937493,29
MPC,long,2023-01-03,115.707825,2023-02-01,128.785575,1,13.077749999999995,0.11302390309384862,29
CTVA,long,2023-01-03,58.759364999999995,2023-02-01,63.97799500000001,2,10.437260000000023,0.08881358741708682,29
MOS,long,2023-01-03,43.771874999999994,2023-02-01,49.27535,44,242.1529000000004,0.12573084886128386,29
WMB,long,2023-01-03,32.726355,2023-02-01,31.874055000000002,59,-50.285699999999764,-0.026043230295582753,29
CF,long,2023-01-03,84.732345,2023-02-01,83.96799500000002,23,-17.580049999999517,-0.009020758247632342,29
VLO,long,2023-01-03,125.81287499999999,2023-02-01,140.80956,1,14.996685000000014,0.11919833323894724,29
COR,long,2023-01-03,164.82237,2023-02-01,168.06592500000002,11,35.67910500000016,0.01967909453067575,29
NUE,long,2023-01-03,131.875905,2023-02-01,167.66612500000002,3,107.3706600000001,0.27139317072364383,29
PGR,long,2023-01-03,129.434685,2023-02-01,135.402265,15,89.51369999999997,0.04610495247081567,29
LW,long,2023-01-03,89.25460499999998,2023-03-01,100.34980000000002,1,11.095195000000032,0.12430949641197823,57
HWM,long,2023-02-01,40.490235,2023-03-01,42.168905,49,82.2548300000002,0.04145863811360947,28
HUBB,long,2023-02-01,231.825855,2023-03-01,251.06440500000002,1,19.238550000000032,0.08298707665717456,28
PWR,long,2023-01-03,142.93143,2023-03-01,161.83903999999998,1,18.907609999999977,0.1322844807471665,57
AJG,long,2023-02-01,195.867885,2023-03-01,186.396755,10,-94.71129999999988,-0.04835468560861822,28
ACGL,long,2023-01-03,62.641304999999996,2023-03-01,69.65515500000001,3,21.041550000000036,0.11196845276451396,57
HAL,long,2023-01-03,38.979479999999995,2023-03-01,36.271855,48,-129.96599999999967,-0.06946283018654927,57
GPC,long,2023-01-03,172.76550625000002,2023-03-01,175.01245,1,2.2469437499999856,0.013005742863674128,57
ADM,long,2023-01-03,91.54449937499999,2023-03-01,79.60018000000001,24,-286.66366499999947,-0.13047555512944198,57
STLD,long,2023-01-03,97.84889999999999,2023-03-01,126.786575,1,28.937675000000013,0.2957383782546356,57
NOC,long,2023-01-03,520.31252625,2023-03-01,461.73901500000005,4,-234.29404499999987,-0.1125737096359209,57
LMT,long,2023-01-03,483.631695,2023-03-01,473.033365,4,-42.3933199999999,-0.021914051766189508,57
CPB,long,2023-02-01,51.75586499999999,2023-03-01,52.21388,38,17.40457000000039,0.008849528454408217,28
EQT,long,2023-01-03,32.646971065573766,2023-03-01,32.893544999999996,2,0.49314786885246065,0.0075527354109197154,57
ORLY,long,2023-02-01,788.9542799999999,2023-03-01,822.2786550000001,2,66.64875000000029,0.042238664324123,28
PODD,long,2023-02-01,287.16351,2023-03-01,275.91197500000004,7,-78.76074499999953,-0.039181632095247526,28
PSX,long,2023-01-03,103.09151999999999,2023-03-01,102.94850000000001,1,-0.1430199999999786,-0.001387311002883444,57
HUM,long,2023-02-01,506.34304499999996,2023-03-01,491.604075,3,-44.216909999999814,-0.029108664857833564,28
TMUS,long,2023-01-03,139.0695,2023-03-01,141.75908500000003,13,34.96460500000029,0.01933986244287944,57
SMCI,long,2023-01-03,81.47923777777777,2023-03-01,99.11042,7,123.41827555555565,0.21638864946562958,57
